Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,EventName
0 days 02:02:43.367000,LAW,30,0 days 00:01:30.803000,29.0,6.0,,,0 days 00:00:32.139000,0 days 00:00:19.191000,0 days 00:00:39.473000,0 days 02:01:44.724000,0 days 02:02:03.915000,0 days 02:02:43.388000,267.0,297.0,280.0,,True,INTERMEDIATE,25.0,True,Red Bull Racing,0 days 02:01:12.564000,2025-03-16 05:08:35.183,1,15.0,False,,False,True,Australian Grand Prix
0 days 02:04:14.679000,LAW,30,0 days 00:01:31.312000,30.0,6.0,,,0 days 00:00:32.176000,0 days 00:00:19.287000,0 days 00:00:39.849000,0 days 02:03:15.564000,0 days 02:03:34.851000,0 days 02:04:14.700000,266.0,297.0,279.0,286.0,False,INTERMEDIATE,26.0,True,Red Bull Racing,0 days 02:02:43.367000,2025-03-16 05:10:05.986,1,15.0,False,,False,True,Australian Grand Prix
0 days 02:05:46.328000,LAW,30,0 days 00:01:31.649000,31.0,6.0,,,0 days 00:00:32.217000,0 days 00:00:19.208000,0 days 00:00:40.224000,0 days 02:04:46.917000,0 days 02:05:06.125000,0 days 02:05:46.349000,268.0,295.0,266.0,276.0,False,INTERMEDIATE,27.0,True,Red Bull Racing,0 days 02:04:14.679000,2025-03-16 05:11:37.298,1,15.0,False,,False,True,Australian Grand Prix
0 days 02:07:20.088000,LAW,30,0 days 00:01:33.760000,32.0,6.0,,,0 days 00:00:33.259000,0 days 00:00:20.172000,0 days 00:00:40.329000,0 days 02:06:19.608000,0 days 02:06:39.780000,0 days 02:07:20.109000,267.0,275.0,279.0,235.0,False,INTERMEDIATE,28.0,True,Red Bull Racing,0 days 02:05:46.328000,2025-03-16 05:13:08.947,1,15.0,False,,False,True,Australian Grand Prix
0 days 02:09:28.430000,LAW,30,0 days 00:02:08.342000,33.0,6.0,,0 days 02:09:10.507000,0 days 00:00:33.470000,0 days 00:00:30.518000,0 days 00:01:04.354000,0 days 02:07:53.579000,0 days 02:08:24.097000,0 days 02:09:28.451000,106.0,228.0,,277.0,False,INTERMEDIATE,29.0,True,Red Bull Racing,0 days 02:07:20.088000,2025-03-16 05:14:42.707,124,15.0,False,,False,False,Australian Grand Prix
0 days 02:11:32.705000,LAW,30,0 days 00:02:04.275000,34.0,7.0,0 days 02:09:30.536000,,0 days 00:00:46.181000,0 days 00:00:29.653000,0 days 00:00:48.441000,0 days 02:10:14.632000,0 days 02:10:44.285000,0 days 02:11:32.726000,246.0,275.0,249.0,155.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:09:28.430000,2025-03-16 05:16:51.049,4,16.0,False,,False,False,Australian Grand Prix
0 days 02:13:41.415000,LAW,30,0 days 00:02:08.710000,35.0,7.0,,,0 days 00:00:40.793000,0 days 00:00:33.852000,0 days 00:00:54.065000,0 days 02:12:13.519000,0 days 02:12:47.371000,0 days 02:13:41.436000,139.0,133.0,128.0,213.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 02:11:32.705000,2025-03-16 05:18:55.324,4,16.0,False,,False,False,Australian Grand Prix
0 days 02:16:23.247000,LAW,30,,36.0,7.0,,,0 days 00:00:46.136000,0 days 00:00:40.897000,0 days 00:01:14.778000,0 days 02:14:27.772000,0 days 02:15:08.534000,0 days 02:16:23.304000,128.0,156.0,211.0,148.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 02:13:41.415000,2025-03-16 05:21:04.034,4,16.0,False,,False,False,Australian Grand Prix
0 days 02:18:41.007000,LAW,30,0 days 00:02:17.760000,37.0,7.0,,,0 days 00:00:40.914000,0 days 00:00:42.012000,0 days 00:00:54.834000,0 days 02:17:04.182000,0 days 02:17:46.194000,0 days 02:18:41.028000,106.0,118.0,234.0,228.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:16:23.247000,2025-03-16 05:23:45.866,4,16.0,False,,False,False,Australian Grand Prix
0 days 02:20:54.360000,LAW,30,0 days 00:02:13.353000,38.0,7.0,,,0 days 00:00:43.569000,0 days 00:00:34.894000,0 days 00:00:54.890000,0 days 02:19:24.597000,0 days 02:19:59.491000,0 days 02:20:54.381000,108.0,241.0,234.0,173.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 02:18:41.007000,2025-03-16 05:26:03.626,4,16.0,False,,False,False,Australian Grand Prix
0 days 02:22:42.894000,LAW,30,0 days 00:01:48.534000,39.0,7.0,,,0 days 00:00:42.936000,0 days 00:00:25.015000,0 days 00:00:40.583000,0 days 02:21:37.317000,0 days 02:22:02.332000,0 days 02:22:42.915000,160.0,276.0,256.0,220.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:20:54.360000,2025-03-16 05:28:16.979,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:24:13.944000,LAW,30,0 days 00:01:31.050000,40.0,7.0,,,0 days 00:00:31.869000,0 days 00:00:21.143000,0 days 00:00:38.038000,0 days 02:23:14.784000,0 days 02:23:35.927000,0 days 02:24:13.965000,243.0,273.0,284.0,266.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:22:42.894000,2025-03-16 05:30:05.513,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:25:40.390000,LAW,30,0 days 00:01:26.446000,41.0,7.0,,,0 days 00:00:30.467000,0 days 00:00:19.372000,0 days 00:00:36.607000,0 days 02:24:44.432000,0 days 02:25:03.804000,0 days 02:25:40.411000,266.0,298.0,286.0,295.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 02:24:13.944000,2025-03-16 05:31:36.563,41,14.0,False,,False,False,Australian Grand Prix
0 days 02:27:04.488000,LAW,30,0 days 00:01:24.098000,42.0,7.0,,,0 days 00:00:29.498000,0 days 00:00:18.790000,0 days 00:00:35.810000,0 days 02:26:09.909000,0 days 02:26:28.699000,0 days 02:27:04.509000,272.0,298.0,289.0,296.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 02:25:40.390000,2025-03-16 05:33:03.009,1,14.0,False,,False,True,Australian Grand Prix
0 days 02:28:27.458000,LAW,30,0 days 00:01:22.970000,43.0,7.0,,,0 days 00:00:28.841000,0 days 00:00:18.234000,0 days 00:00:35.895000,0 days 02:27:33.350000,0 days 02:27:51.584000,0 days 02:28:27.479000,277.0,318.0,304.0,295.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 02:27:04.488000,2025-03-16 05:34:27.107,1,14.0,False,,False,True,Australian Grand Prix
0 days 02:29:53.790000,LAW,30,0 days 00:01:26.332000,44.0,7.0,,,0 days 00:00:28.698000,0 days 00:00:18.777000,0 days 00:00:38.857000,0 days 02:28:56.177000,0 days 02:29:14.954000,0 days 02:29:53.811000,272.0,289.0,285.0,305.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:28:27.458000,2025-03-16 05:35:50.077,12,7.0,False,,False,True,Australian Grand Prix
0 days 02:31:31.634000,LAW,30,0 days 00:01:37.844000,45.0,7.0,,,0 days 00:00:31.402000,0 days 00:00:18.773000,0 days 00:00:47.669000,0 days 02:30:25.213000,0 days 02:30:43.986000,0 days 02:31:31.655000,276.0,290.0,279.0,289.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:29:53.790000,2025-03-16 05:37:16.409,21,7.0,False,,False,True,Australian Grand Prix
0 days 02:33:11.091000,LAW,30,0 days 00:01:39.457000,46.0,7.0,,,0 days 00:00:32.773000,0 days 00:00:19.003000,0 days 00:00:47.681000,0 days 02:32:04.428000,0 days 02:32:23.431000,0 days 02:33:11.112000,270.0,290.0,269.0,263.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 02:31:31.634000,2025-03-16 05:38:54.253,1,9.0,False,,False,True,Australian Grand Prix
0 days 02:33:21.585000,LAW,30,,47.0,7.0,,,,,,,,,,,,,,MEDIUM,14.0,True,Red Bull Racing,0 days 02:33:11.091000,,12,,False,,True,False,Australian Grand Prix
0 days 01:13:26.454000,OCO,31,0 days 00:02:25.769000,1.0,1.0,,,,0 days 00:00:26.460000,0 days 00:01:07.938000,,0 days 01:12:18.720000,0 days 01:13:26.413000,164.0,164.0,211.0,158.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:11:00.355000,2025-03-16 04:18:22.974,124,18.0,False,,False,False,Australian Grand Prix
0 days 01:16:16.403000,OCO,31,,2.0,1.0,,0 days 01:16:05.054000,0 days 00:00:55.831000,0 days 00:00:31.695000,0 days 00:01:22.393000,0 days 01:14:22.397000,0 days 01:14:53.969000,0 days 01:16:16.579000,65.0,214.0,,156.0,False,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 01:13:26.454000,2025-03-16 04:20:49.073,4,15.0,False,,False,False,Australian Grand Prix
0 days 01:19:01.508000,OCO,31,,3.0,2.0,0 days 01:16:19.513000,0 days 01:18:47.469000,0 days 00:00:51.532000,0 days 00:00:32.008000,0 days 00:01:21.531000,0 days 01:17:07.928000,0 days 01:17:39.973000,0 days 01:19:01.680000,119.0,126.0,,155.0,False,INTERMEDIATE,3.0,False,Haas F1 Team,0 days 01:16:16.403000,2025-03-16 04:23:39.022,4,15.0,False,,False,False,Australian Grand Prix
0 days 01:21:43.638000,OCO,31,,4.0,3.0,0 days 01:19:04.029000,0 days 01:21:25.943000,0 days 00:00:50.497000,0 days 00:00:30.586000,0 days 00:01:21.109000,0 days 01:19:51.945000,0 days 01:20:22.594000,0 days 01:21:43.632000,77.0,187.0,,179.0,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 01:19:01.508000,2025-03-16 04:26:24.127,4,15.0,False,,False,False,Australian Grand Prix
0 days 01:23:54.166000,OCO,31,0 days 00:02:10.528000,5.0,4.0,0 days 01:21:45.607000,,0 days 00:00:48.221000,0 days 00:00:25.144000,0 days 00:00:57.163000,0 days 01:22:31.818000,0 days 01:22:56.962000,0 days 01:23:54.125000,93.0,250.0,133.0,184.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:21:43.638000,2025-03-16 04:29:06.257,4,15.0,False,,False,False,Australian Grand Prix
0 days 01:26:15.152000,OCO,31,0 days 00:02:20.986000,6.0,4.0,,,0 days 00:00:41.743000,0 days 00:00:35.534000,0 days 00:01:03.709000,0 days 01:24:35.868000,0 days 01:25:11.402000,0 days 01:26:15.111000,156.0,174.0,215.0,163.0,True,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 01:23:54.166000,2025-03-16 04:31:16.785,4,15.0,False,,False,False,Australian Grand Prix
0 days 01:28:18.170000,OCO,31,0 days 00:02:03.018000,7.0,4.0,,,0 days 00:00:40.716000,0 days 00:00:30.837000,0 days 00:00:51.465000,0 days 01:26:55.827000,0 days 01:27:26.664000,0 days 01:28:18.129000,172.0,250.0,275.0,191.0,True,INTERMEDIATE,3.0,True,Haas F1 Team,0 days 01:26:15.152000,2025-03-16 04:33:37.771,41,15.0,False,,False,False,Australian Grand Prix
0 days 01:29:58.692000,OCO,31,0 days 00:01:40.522000,8.0,4.0,,,0 days 00:00:36.515000,0 days 00:00:20.724000,0 days 00:00:43.283000,0 days 01:28:54.644000,0 days 01:29:15.368000,0 days 01:29:58.651000,243.0,296.0,277.0,217.0,True,INTERMEDIATE,4.0,True,Haas F1 Team,0 days 01:28:18.170000,2025-03-16 04:35:40.789,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:31:36.741000,OCO,31,0 days 00:01:38.049000,9.0,4.0,,,0 days 00:00:35.372000,0 days 00:00:20.303000,0 days 00:00:42.374000,0 days 01:30:34.023000,0 days 01:30:54.326000,0 days 01:31:36.700000,245.0,287.0,278.0,229.0,True,INTERMEDIATE,5.0,True,Haas F1 Team,0 days 01:29:58.692000,2025-03-16 04:37:21.311,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:33:13.215000,OCO,31,0 days 00:01:36.474000,10.0,4.0,,,0 days 00:00:34.541000,0 days 00:00:20.181000,0 days 00:00:41.752000,0 days 01:32:11.241000,0 days 01:32:31.422000,0 days 01:33:13.174000,254.0,294.0,278.0,246.0,True,INTERMEDIATE,6.0,True,Haas F1 Team,0 days 01:31:36.741000,2025-03-16 04:38:59.360,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:34:48.911000,OCO,31,0 days 00:01:35.696000,11.0,4.0,,,0 days 00:00:34.533000,0 days 00:00:19.996000,0 days 00:00:41.167000,0 days 01:33:47.707000,0 days 01:34:07.703000,0 days 01:34:48.870000,253.0,294.0,279.0,243.0,True,INTERMEDIATE,7.0,True,Haas F1 Team,0 days 01:33:13.215000,2025-03-16 04:40:35.834,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:36:23.488000,OCO,31,0 days 00:01:34.577000,12.0,4.0,,,0 days 00:00:34.184000,0 days 00:00:19.885000,0 days 00:00:40.508000,0 days 01:35:23.054000,0 days 01:35:42.939000,0 days 01:36:23.447000,254.0,296.0,279.0,237.0,True,INTERMEDIATE,8.0,True,Haas F1 Team,0 days 01:34:48.911000,2025-03-16 04:42:11.530,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:37:57.424000,OCO,31,0 days 00:01:33.936000,13.0,4.0,,,0 days 00:00:33.814000,0 days 00:00:19.760000,0 days 00:00:40.362000,0 days 01:36:57.261000,0 days 01:37:17.021000,0 days 01:37:57.383000,253.0,293.0,280.0,261.0,True,INTERMEDIATE,9.0,True,Haas F1 Team,0 days 01:36:23.488000,2025-03-16 04:43:46.107,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:39:30.950000,OCO,31,0 days 00:01:33.526000,14.0,4.0,,,0 days 00:00:33.676000,0 days 00:00:19.492000,0 days 00:00:40.358000,0 days 01:38:31.059000,0 days 01:38:50.551000,0 days 01:39:30.909000,258.0,297.0,279.0,262.0,True,INTERMEDIATE,10.0,True,Haas F1 Team,0 days 01:37:57.424000,2025-03-16 04:45:20.043,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:41:04.653000,OCO,31,0 days 00:01:33.703000,15.0,4.0,,,0 days 00:00:33.827000,0 days 00:00:19.464000,0 days 00:00:40.412000,0 days 01:40:04.736000,0 days 01:40:24.200000,0 days 01:41:04.612000,256.0,295.0,279.0,260.0,False,INTERMEDIATE,11.0,True,Haas F1 Team,0 days 01:39:30.950000,2025-03-16 04:46:53.569,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:42:38.604000,OCO,31,0 days 00:01:33.951000,16.0,4.0,,,0 days 00:00:33.729000,0 days 00:00:19.438000,0 days 00:00:40.784000,0 days 01:41:38.341000,0 days 01:41:57.779000,0 days 01:42:38.563000,258.0,297.0,278.0,254.0,False,INTERMEDIATE,12.0,True,Haas F1 Team,0 days 01:41:04.653000,2025-03-16 04:48:27.272,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:44:13.341000,OCO,31,0 days 00:01:34.737000,17.0,4.0,,,0 days 00:00:33.862000,0 days 00:00:19.472000,0 days 00:00:41.403000,0 days 01:43:12.425000,0 days 01:43:31.897000,0 days 01:44:13.300000,255.0,294.0,277.0,268.0,False,INTERMEDIATE,13.0,True,Haas F1 Team,0 days 01:42:38.604000,2025-03-16 04:50:01.223,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:45:48.650000,OCO,31,0 days 00:01:35.309000,18.0,4.0,,,0 days 00:00:33.567000,0 days 00:00:19.470000,0 days 00:00:42.272000,0 days 01:44:46.867000,0 days 01:45:06.337000,0 days 01:45:48.609000,254.0,294.0,279.0,263.0,False,INTERMEDIATE,14.0,True,Haas F1 Team,0 days 01:44:13.341000,2025-03-16 04:51:35.960,1,15.0,False,,False,True,Australian Grand Prix
0 days 01:47:24.916000,OCO,31,0 days 00:01:36.266000,19.0,4.0,,,0 days 00:00:33.414000,0 days 00:00:19.397000,0 days 00:00:43.455000,0 days 01:46:22.023000,0 days 01:46:41.420000,0 days 01:47:24.875000,255.0,291.0,289.0,273.0,False,INTERMEDIATE,15.0,True,Haas F1 Team,0 days 01:45:48.650000,2025-03-16 04:53:11.269,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:48:59.308000,OCO,31,0 days 00:01:34.392000,20.0,4.0,,,0 days 00:00:33.915000,0 days 00:00:19.385000,0 days 00:00:41.092000,0 days 01:47:58.790000,0 days 01:48:18.175000,0 days 01:48:59.267000,253.0,291.0,279.0,256.0,False,INTERMEDIATE,16.0,True,Haas F1 Team,0 days 01:47:24.916000,2025-03-16 04:54:47.535,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:50:32.699000,OCO,31,0 days 00:01:33.391000,21.0,4.0,,,0 days 00:00:33.421000,0 days 00:00:19.169000,0 days 00:00:40.801000,0 days 01:49:32.688000,0 days 01:49:51.857000,0 days 01:50:32.658000,259.0,295.0,279.0,267.0,True,INTERMEDIATE,17.0,True,Haas F1 Team,0 days 01:48:59.308000,2025-03-16 04:56:21.927,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:52:06.232000,OCO,31,0 days 00:01:33.533000,22.0,4.0,,,0 days 00:00:33.389000,0 days 00:00:19.224000,0 days 00:00:40.920000,0 days 01:51:06.047000,0 days 01:51:25.271000,0 days 01:52:06.191000,,297.0,279.0,270.0,False,INTERMEDIATE,18.0,True,Haas F1 Team,0 days 01:50:32.699000,2025-03-16 04:57:55.318,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:53:39.570000,OCO,31,0 days 00:01:33.338000,23.0,4.0,,,0 days 00:00:33.216000,0 days 00:00:19.337000,0 days 00:00:40.785000,0 days 01:52:39.407000,0 days 01:52:58.744000,0 days 01:53:39.529000,260.0,296.0,278.0,276.0,True,INTERMEDIATE,19.0,True,Haas F1 Team,0 days 01:52:06.232000,2025-03-16 04:59:28.851,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:55:12.618000,OCO,31,0 days 00:01:33.048000,24.0,4.0,,,0 days 00:00:33.089000,0 days 00:00:19.269000,0 days 00:00:40.690000,0 days 01:54:12.618000,0 days 01:54:31.887000,0 days 01:55:12.577000,259.0,296.0,279.0,272.0,True,INTERMEDIATE,20.0,True,Haas F1 Team,0 days 01:53:39.570000,2025-03-16 05:01:02.189,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:56:45.156000,OCO,31,0 days 00:01:32.538000,25.0,4.0,,,0 days 00:00:32.968000,0 days 00:00:19.225000,0 days 00:00:40.345000,0 days 01:55:45.545000,0 days 01:56:04.770000,0 days 01:56:45.115000,,294.0,279.0,279.0,True,INTERMEDIATE,21.0,True,Haas F1 Team,0 days 01:55:12.618000,2025-03-16 05:02:35.237,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:58:17.696000,OCO,31,0 days 00:01:32.540000,26.0,4.0,,,0 days 00:00:32.870000,0 days 00:00:19.322000,0 days 00:00:40.348000,0 days 01:57:17.985000,0 days 01:57:37.307000,0 days 01:58:17.655000,258.0,290.0,279.0,278.0,False,INTERMEDIATE,22.0,True,Haas F1 Team,0 days 01:56:45.156000,2025-03-16 05:04:07.775,1,16.0,False,,False,True,Australian Grand Prix
0 days 01:59:49.998000,OCO,31,0 days 00:01:32.302000,27.0,4.0,,,0 days 00:00:32.778000,0 days 00:00:19.238000,0 days 00:00:40.286000,0 days 01:58:50.433000,0 days 01:59:09.671000,0 days 01:59:49.957000,259.0,291.0,280.0,280.0,True,INTERMEDIATE,23.0,True,Haas F1 Team,0 days 01:58:17.696000,2025-03-16 05:05:40.315,1,16.0,False,,False,True,Australian Grand Prix
0 days 02:01:22.208000,OCO,31,0 days 00:01:32.210000,28.0,4.0,,,0 days 00:00:32.499000,0 days 00:00:19.286000,0 days 00:00:40.425000,0 days 02:00:22.456000,0 days 02:00:41.742000,0 days 02:01:22.167000,262.0,294.0,280.0,283.0,True,INTERMEDIATE,24.0,True,Haas F1 Team,0 days 01:59:49.998000,2025-03-16 05:07:12.617,1,16.0,False,,False,True,Australian Grand Prix
0 days 02:02:55.951000,OCO,31,0 days 00:01:33.743000,29.0,4.0,,,0 days 00:00:34.667000,0 days 00:00:19.133000,0 days 00:00:39.943000,0 days 02:01:56.834000,0 days 02:02:15.967000,0 days 02:02:55.910000,258.0,297.0,278.0,277.0,False,INTERMEDIATE,25.0,True,Haas F1 Team,0 days 02:01:22.208000,2025-03-16 05:08:44.827,1,16.0,False,,False,True,Australian Grand Prix
0 days 02:04:27.452000,OCO,31,0 days 00:01:31.501000,30.0,4.0,,,0 days 00:00:32.641000,0 days 00:00:19.103000,0 days 00:00:39.757000,0 days 02:03:28.551000,0 days 02:03:47.654000,0 days 02:04:27.411000,263.0,298.0,278.0,279.0,True,INTERMEDIATE,26.0,True,Haas F1 Team,0 days 02:02:55.951000,2025-03-16 05:10:18.570,1,16.0,False,,False,True,Australian Grand Prix
0 days 02:05:59.076000,OCO,31,0 days 00:01:31.624000,31.0,4.0,,,0 days 00:00:32.297000,0 days 00:00:19.419000,0 days 00:00:39.908000,0 days 02:04:59.708000,0 days 02:05:19.127000,0 days 02:05:59.035000,258.0,287.0,279.0,277.0,False,INTERMEDIATE,27.0,True,Haas F1 Team,0 days 02:04:27.452000,2025-03-16 05:11:50.071,1,16.0,False,,False,True,Australian Grand Prix
0 days 02:07:30.231000,OCO,31,0 days 00:01:31.155000,32.0,4.0,,,0 days 00:00:31.940000,0 days 00:00:20.057000,0 days 00:00:39.158000,0 days 02:06:30.975000,0 days 02:06:51.032000,0 days 02:07:30.190000,259.0,289.0,279.0,279.0,True,INTERMEDIATE,28.0,True,Haas F1 Team,0 days 02:05:59.076000,2025-03-16 05:13:21.695,12,16.0,False,,False,True,Australian Grand Prix
0 days 02:09:26.163000,OCO,31,0 days 00:01:55.932000,33.0,4.0,,,0 days 00:00:38.852000,0 days 00:00:29.562000,0 days 00:00:47.518000,0 days 02:08:09.042000,0 days 02:08:38.604000,0 days 02:09:26.122000,162.0,269.0,196.0,,False,INTERMEDIATE,29.0,True,Haas F1 Team,0 days 02:07:30.231000,2025-03-16 05:14:52.850,24,14.0,False,,False,False,Australian Grand Prix
0 days 02:11:26.714000,OCO,31,0 days 00:02:00.551000,34.0,4.0,,,0 days 00:00:42.972000,0 days 00:00:31.576000,0 days 00:00:46.003000,0 days 02:10:09.094000,0 days 02:10:40.670000,0 days 02:11:26.673000,224.0,257.0,255.0,214.0,False,INTERMEDIATE,30.0,True,Haas F1 Team,0 days 02:09:26.163000,2025-03-16 05:16:48.782,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:13:38.879000,OCO,31,0 days 00:02:12.165000,35.0,4.0,,,0 days 00:00:42.151000,0 days 00:00:35.341000,0 days 00:00:54.673000,0 days 02:12:08.824000,0 days 02:12:44.165000,0 days 02:13:38.838000,145.0,185.0,162.0,187.0,False,INTERMEDIATE,31.0,True,Haas F1 Team,0 days 02:11:26.714000,2025-03-16 05:18:49.333,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:16:17.183000,OCO,31,,36.0,4.0,,,0 days 00:00:45.039000,0 days 00:00:41.403000,0 days 00:01:11.860000,0 days 02:14:23.977000,0 days 02:15:05.373000,0 days 02:16:17.298000,111.0,193.0,238.0,188.0,False,INTERMEDIATE,32.0,True,Haas F1 Team,0 days 02:13:38.879000,2025-03-16 05:21:01.498,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:18:37.320000,OCO,31,0 days 00:02:20.137000,37.0,4.0,,,0 days 00:00:44.210000,0 days 00:00:41.090000,0 days 00:00:54.837000,0 days 02:17:01.352000,0 days 02:17:42.442000,0 days 02:18:37.279000,127.0,194.0,237.0,170.0,False,INTERMEDIATE,33.0,True,Haas F1 Team,0 days 02:16:17.183000,2025-03-16 05:23:39.802,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:20:50.253000,OCO,31,0 days 00:02:12.933000,38.0,4.0,,,0 days 00:00:43.583000,0 days 00:00:34.325000,0 days 00:00:55.025000,0 days 02:19:20.862000,0 days 02:19:55.187000,0 days 02:20:50.212000,140.0,188.0,235.0,201.0,False,INTERMEDIATE,34.0,True,Haas F1 Team,0 days 02:18:37.320000,2025-03-16 05:25:59.939,4,14.0,False,,False,False,Australian Grand Prix
0 days 02:22:54.454000,OCO,31,0 days 00:02:04.201000,39.0,4.0,,0 days 02:22:37.662000,0 days 00:00:42.286000,0 days 00:00:21.998000,0 days 00:00:59.917000,0 days 02:21:32.498000,0 days 02:21:54.496000,0 days 02:22:54.413000,232.0,255.0,,169.0,False,INTERMEDIATE,35.0,True,Haas F1 Team,0 days 02:20:50.253000,2025-03-16 05:28:12.872,4,15.0,False,,False,False,Australian Grand Prix
0 days 02:24:36.489000,OCO,31,0 days 00:01:42.035000,40.0,5.0,0 days 02:22:56.609000,,0 days 00:00:42.369000,0 days 00:00:20.285000,0 days 00:00:39.381000,0 days 02:23:36.782000,0 days 02:23:57.067000,0 days 02:24:36.448000,244.0,283.0,280.0,180.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 02:22:54.454000,2025-03-16 05:30:17.073,4,15.0,False,,False,False,Australian Grand Prix
0 days 02:26:05.828000,OCO,31,0 days 00:01:29.339000,41.0,5.0,,,0 days 00:00:32.041000,0 days 00:00:19.341000,0 days 00:00:37.957000,0 days 02:25:08.489000,0 days 02:25:27.830000,0 days 02:26:05.787000,250.0,288.0,284.0,269.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 02:24:36.489000,2025-03-16 05:31:59.108,41,15.0,False,,False,False,Australian Grand Prix
0 days 02:27:32.592000,OCO,31,0 days 00:01:26.764000,42.0,5.0,,,0 days 00:00:30.261000,0 days 00:00:19.144000,0 days 00:00:37.359000,0 days 02:26:36.048000,0 days 02:26:55.192000,0 days 02:27:32.551000,255.0,282.0,285.0,283.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 02:26:05.828000,2025-03-16 05:33:28.447,1,15.0,False,,False,True,Australian Grand Prix
